TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS
2,8.6,1.81,1.92,123.25,0.406,35.5,46.5,1.0001,1.95,-0.56,16.0,1,10,1.0
4,5.8,0.24,0.28,-29.0,0.038,-98.0,-78.0,1.02018,3.1,3.23,9.2,-1,6,1.0
3,12.1,0.24,0.39,17.3,0.052,-149.0,-53.0,0.99888,3.91,0.49,9.2,-1,7,1.0
3,10.2,0.24,0.49,6.1,0.038,52.0,-85.0,0.9952,3.02,0.33,10.6,-1,9,1.0
3,7.0,-0.5,-1.05,58.3,0.034,26.0,127.0,0.96183,4.05,1.72,5.4,-1,8,2.0
4,12.8,-1.07,0.7,4.9,-0.514,42.0,282.0,0.99283,3.12,0.11,11.0,0,7,3.0
2,6.7,1.37,-0.57,1.4,-0.08,25.0,141.0,1.0392,3.12,0.44,10.1,-1,7,2.0
6,-5.1,0.34,0.26,1.9,0.038,244.0,82.0,0.9893,3.28,0.47,12.2,1,7,4.0
3,29.4,0.24,1.91,6.45,0.035,-157.0,562.0,0.996,3.0,-0.18,11.6,-1,9,2.0
4,-1.9,-0.74,0.3,51.3,0.232,19.0,203.0,0.99057,3.47,-0.61,11.9,-1,7,2.0
3,9.4,1.12,1.28,2.2,0.075,-204.0,13.0,0.998,3.22,-0.24,15.4,0,10,2.0
3,6.7,0.31,1.76,2.2,0.164,-19.0,-28.0,1.02432,2.05,0.17,9.6,0,7,1.0
3,8.1,0.79,0.48,1.8,0.134,-237.0,377.0,0.9976,3.3,1.05,9.4,0,9,3.0
6,-1.1,0.2,1.28,-12.4,0.056,-63.0,212.5,0.95946,2.32,-2.95,8.9,0,8,3.0
4,-0.4,1.44,0.95,1.3,-0.326,28.0,371.0,0.97462,2.08,-0.53,8.4,0,7,3.0
5,-2.4,0.26,0.24,66.5,0.511,166.0,-182.0,0.97726,5.06,0.4,10.1,1,7,3.0
4,6.6,0.13,1.58,24.4,0.056,54.0,613.0,0.99698,3.17,0.39,9.4,0,7,1.0
4,15.1,-1.2,1.74,6.0,-0.417,-95.0,107.0,0.99511,3.23,1.99,10.5,-1,7,2.0
3,6.4,1.5,0.37,-3.5,0.44,35.0,-274.0,0.97584,3.23,0.66,14.0,-1,7,1.0
5,6.5,2.62,0.3,-3.2,-0.1,179.0,88.0,0.99028,4.54,-0.86,12.5,0,7,4.0
4,15.8,0.2,1.9,1.2,-0.557,79.0,78.0,0.9921,3.08,-1.04,5.5,0,9,3.0
6,13.4,0.28,-0.61,4.7,0.282,56.0,140.0,1.00321,3.16,2.03,15.7,0,7,2.0
4,7.8,0.65,-1.37,16.85,0.054,23.0,24.0,0.9998,3.16,0.38,9.0,0,8,1.0
0,10.1,-0.72,0.23,1.9,0.082,28.0,18.0,0.99774,3.22,-0.81,5.6,-1,11,1.0
4,-0.7,0.52,0.48,12.4,0.056,61.0,175.5,0.99803,2.75,-0.87,2.4,1,8,1.0
5,9.4,-1.14,0.27,-15.2,-0.546,-154.0,329.0,0.9657,3.2,0.37,15.6,1,7,4.0
3,15.2,-0.3,0.27,11.2,0.061,113.0,246.0,0.96954,3.36,0.59,13.9,-1,8,2.0
4,6.0,-1.17,0.71,1.5,0.51,262.0,143.0,0.97366,2.29,1.65,11.4,0,6,1.0
5,6.4,-0.69,0.12,-59.3,-0.465,25.0,149.0,0.96567,4.59,-1.03,13.2,0,7,3.0
5,6.7,0.66,0.32,-38.4,0.202,29.0,113.0,0.99188,2.22,-0.22,19.8,0,7,2.0
7,2.7,0.32,0.45,-122.0,0.073,5.0,350.0,0.98089,2.31,0.82,12.6,1,11,4.0
3,-4.2,-0.76,0.3,76.8,-0.151,69.0,160.0,0.94761,3.16,-1.09,10.5,-1,7,2.0
4,4.9,0.235,-0.78,-6.65,-0.336,210.0,118.0,0.9954,3.07,1.91,9.4,0,5,2.0
5,6.8,-0.66,1.11,16.8,0.044,35.0,137.0,0.99,3.13,1.46,12.1,0,8,3.0
4,7.5,-0.43,0.32,2.0,0.044,-283.0,90.0,0.99185,3.37,0.68,11.0,-1,7,2.0
3,12.0,1.84,-0.59,57.0,-0.084,49.0,128.0,1.01688,3.24,-0.15,11.3,0,6,1.0
4,9.7,1.36,0.31,-12.0,0.069,15.0,-547.0,0.9944,3.18,0.47,9.4,1,8,2.0
4,6.8,1.22,0.54,18.2,0.154,156.0,5.0,0.9955,4.47,1.16,10.3,0,7,1.0
6,6.3,0.22,-0.62,39.8,-0.419,-83.0,157.0,0.96877,3.05,-0.11,10.0,1,7,3.0
4,11.1,-0.18,1.67,4.6,0.041,-536.0,46.0,0.9946,3.21,0.45,15.1,1,8,1.0
3,5.5,0.23,-0.71,-125.3,0.033,39.0,161.0,0.99209,3.94,0.36,17.0,-1,6,2.0
2,29.1,0.83,-0.6,2.0,0.178,11.0,63.0,0.99652,3.29,1.41,10.8,0,9,1.0
2,3.4,-0.09,0.49,-34.1,-0.243,192.0,-204.0,0.98129,3.26,1.77,9.1,-1,8,1.0
5,6.7,0.72,0.39,-28.7,-0.483,253.0,71.0,1.03996,3.31,0.38,17.7,0,7,4.0
5,8.3,-1.09,1.03,6.5,-0.217,254.0,-582.0,1.01131,3.21,0.11,12.9,0,9,2.0
6,7.4,-1.14,0.66,-61.6,-0.368,36.0,-289.0,0.95019,2.92,-0.08,10.3,1,8,2.0
4,6.1,0.28,1.07,2.5,-0.449,154.0,218.5,0.94143,3.27,0.6,9.8,1,7,2.0
5,0.6,0.24,0.29,-13.7,0.023,-257.0,463.0,1.08635,3.25,1.88,15.4,1,7,2.0
2,9.3,0.42,0.48,9.85,0.034,5.0,291.0,0.94537,2.58,0.29,10.0,-1,11,1.0
0,6.9,1.57,-0.23,2.5,0.076,18.0,922.0,0.93521,3.53,0.55,13.1,-1,8,1.0
5,5.6,0.38,0.28,-60.6,-0.848,52.0,-682.0,0.96755,2.3,0.24,10.7,0,6,4.0
4,6.1,-1.01,1.04,-44.8,-0.319,137.0,-243.0,0.95314,3.07,0.27,13.2,0,7,3.0
5,19.5,0.6,2.77,-28.3,-0.37,132.0,206.0,0.95704,2.85,-0.49,10.1,2,8,3.0
3,6.2,-0.01,2.07,1.1,0.04,38.0,-185.0,1.00063,2.92,0.42,13.7,0,8,2.0
4,7.1,0.89,0.3,-14.2,0.04,247.0,90.0,0.99021,3.47,0.27,13.6,0,8,2.0
4,7.1,0.25,1.33,28.1,0.043,53.0,904.0,0.99524,4.54,0.28,16.5,0,7,3.0
4,6.8,-0.05,0.09,5.4,0.972,265.0,354.0,1.0302,2.41,1.05,9.4,1,8,2.0
0,8.2,1.645,1.53,-41.1,0.086,191.0,282.0,0.9946,3.17,1.36,5.9,1,9,1.0
2,14.6,-0.17,-0.01,-7.1,0.055,81.0,170.0,0.99605,2.76,-0.19,9.8,-2,8,1.0
3,-4.3,1.15,0.21,1.65,0.117,256.0,240.0,1.07586,3.11,1.84,8.5,0,8,2.0
4,6.4,0.17,0.32,46.0,0.048,114.0,200.0,1.0083,3.5,-0.39,16.3,0,7,2.0
5,-1.2,0.31,1.36,5.1,0.31,-153.0,203.0,0.9897,3.14,1.97,13.4,0,6,3.0
5,7.3,0.2,0.32,-56.5,1.094,21.0,98.0,1.03798,2.12,3.76,10.0,0,8,3.0
3,5.5,-0.32,0.24,9.2,-0.106,55.0,473.0,0.95334,3.31,0.38,2.5,0,6,1.0
4,6.8,-0.26,0.28,61.6,1.162,237.0,136.0,0.99556,4.12,1.02,18.2,0,7,3.0
3,12.7,0.56,0.02,1.6,-0.419,22.0,102.0,0.9937,3.28,0.44,10.7,0,8,1.0
5,8.0,0.19,0.28,11.6,-0.098,232.0,158.0,0.9907,3.36,0.64,11.4,1,7,3.0
3,7.1,-1.11,0.64,17.0,-0.186,137.0,109.0,0.98547,3.15,1.87,22.5,-2,9,1.0
3,8.9,1.89,0.3,8.1,0.026,14.0,71.0,0.97429,3.84,0.1,0.6,0,10,3.0
2,5.9,0.19,0.37,21.8,0.337,3.0,21.0,1.08235,3.09,-0.27,8.1,-1,6,1.0
2,8.4,-0.79,0.77,16.5,0.129,7.0,77.0,0.9939,3.64,0.52,11.7,-1,9,1.0
3,6.5,0.3,2.26,-1.4,-0.312,61.0,219.0,0.9959,3.19,0.5,13.1,0,7,1.0
4,9.8,0.46,0.65,-60.2,0.05,76.0,-147.0,0.9976,3.16,0.42,8.7,1,8,2.0
5,6.5,0.36,0.38,10.2,0.192,20.0,82.0,0.99274,3.27,0.43,6.4,0,7,4.0
2,6.6,0.22,2.79,15.1,0.052,22.0,136.0,1.01444,2.94,0.35,9.4,-1,7,3.0
3,6.8,0.16,1.45,1.3,0.248,-182.0,98.0,0.99344,2.21,0.5,9.5,-1,7,2.0
0,14.3,0.31,-0.47,-3.0,-0.392,147.0,293.0,1.08505,2.86,0.46,8.4,0,15,1.0
6,12.7,-1.11,0.47,-3.45,-0.833,-55.0,133.0,0.9933,3.52,0.43,11.5,1,7,3.0
5,7.1,0.26,-2.38,23.1,0.622,39.0,-306.0,0.98726,3.31,0.31,11.6,1,8,3.0
3,8.3,1.52,0.26,14.7,0.291,296.0,125.0,0.998365,2.99,0.73,9.4,-1,6,1.0
4,7.5,0.19,0.49,-5.1,0.047,-388.0,281.0,0.9932,3.4,-0.3,12.7,0,8,1.0
4,7.1,0.45,1.64,6.85,0.044,235.0,415.0,0.98426,3.31,-0.05,22.6,0,8,1.0
4,6.5,-0.98,-0.5,-41.6,0.123,129.0,382.0,0.96462,2.92,-0.61,14.9,0,7,1.0
4,1.6,1.68,0.31,2.8,-0.995,40.0,-199.0,0.99126,3.06,1.36,10.9,-1,7,3.0
3,3.3,-0.83,-0.5,56.9,-0.114,-191.0,135.0,0.9952,2.22,0.46,15.1,1,10,2.0
5,-3.4,0.29,-1.03,-27.8,0.611,171.0,116.0,0.98983,2.99,1.38,13.5,-1,8,2.0
3,6.0,0.91,-1.27,12.1,0.058,24.0,323.0,0.96961,3.3,-0.6,11.7,-1,6,1.0
3,17.8,0.33,-0.46,1.2,-0.342,303.0,96.0,1.02431,3.16,0.51,11.0,-1,7,2.0
4,5.4,0.445,0.05,3.3,0.054,-245.0,147.0,0.98005,3.42,1.79,9.1,1,6,2.0
4,7.2,0.61,0.28,1.6,0.147,299.0,168.0,1.02338,2.15,1.06,14.0,0,8,3.0
4,6.1,0.3,-0.55,4.25,0.032,43.0,-108.0,0.9916,3.26,0.47,11.3,-1,7,1.0
5,6.6,0.28,0.79,1.7,0.555,-191.0,84.0,0.99096,3.16,0.5,12.7,0,7,4.0
3,1.9,0.23,0.2,11.4,0.253,45.0,-132.0,0.99268,3.53,-0.76,9.7,-1,7,1.0
3,6.5,-0.53,0.52,7.9,-0.024,-26.0,192.0,0.99551,2.42,-1.71,4.7,-1,7,2.0
3,-2.1,-2.41,-0.75,-15.8,0.089,53.0,143.0,1.01463,3.49,0.62,10.8,-1,6,1.0
4,15.7,0.34,0.86,1.4,0.174,-4.0,99.0,0.9903,2.98,-0.52,10.6,1,8,1.0
2,6.1,0.87,1.74,9.0,0.169,28.5,259.0,0.95625,2.08,0.5,13.7,-1,7,1.0
4,19.5,1.29,1.78,8.5,-0.323,64.0,-163.0,0.9959,2.89,0.39,8.8,0,7,3.0
7,9.2,0.57,0.36,20.0,-0.537,9.0,150.0,0.98667,3.98,0.69,11.0,1,7,3.0
4,2.6,1.07,1.65,19.4,-0.535,52.0,402.0,1.00714,2.99,0.73,11.9,1,9,2.0
7,-5.2,-0.4,-0.97,13.2,0.064,-249.0,237.0,0.99018,3.25,-0.79,13.0,2,7,4.0
3,6.7,0.24,-0.41,28.8,0.417,42.0,-23.0,0.99473,3.91,0.52,5.3,-1,7,2.0
4,6.7,0.71,-1.26,70.3,0.07,-197.0,179.0,0.99666,3.37,0.38,8.9,0,7,3.0
6,6.0,0.18,-0.2,1.4,0.036,14.0,220.0,1.01807,3.34,0.6,9.8,0,6,3.0
4,7.7,-0.74,1.66,14.3,0.436,506.0,213.0,0.9991,3.7,-2.86,9.2,1,8,1.0
5,-2.1,0.21,0.36,65.35,0.02,-232.0,86.0,0.99146,2.69,2.39,13.4,0,7,4.0
4,13.4,0.185,0.19,-50.2,-0.171,179.0,169.0,0.99438,3.26,0.35,9.5,0,6,1.0
6,13.2,-2.49,-0.01,1.4,0.074,-220.0,203.0,0.99067,0.72,-0.33,13.1,1,7,3.0
3,7.7,0.49,0.26,-37.5,0.062,-208.0,31.0,1.00003,3.99,0.64,5.1,0,8,1.0
3,-3.4,0.48,0.28,68.3,0.147,57.0,169.0,0.99642,3.24,2.46,9.3,0,8,2.0
3,8.6,0.485,0.29,2.1,0.026,19.0,439.0,0.9918,3.01,1.38,12.4,0,9,2.0
5,2.9,2.37,0.9,-8.0,0.029,64.0,93.0,0.94915,2.64,0.59,10.7,0,9,3.0
4,0.8,0.55,0.31,5.2,-0.536,29.0,-264.0,1.01454,3.9,-1.22,4.4,-1,7,2.0
5,17.7,1.24,-1.26,-16.5,-0.024,59.0,-26.0,0.99192,4.24,1.97,6.1,-1,7,1.0
4,6.7,0.48,0.32,-20.1,-0.221,301.0,54.0,0.98481,2.89,0.35,17.5,0,7,2.0
5,7.4,0.52,-0.45,14.0,0.386,291.0,156.0,0.97786,3.72,0.38,11.8,0,9,4.0
2,18.6,0.67,1.69,36.1,-0.666,513.0,733.0,0.99502,4.12,1.01,12.5,0,8,2.0
2,26.1,0.65,-0.3,21.4,-0.28,105.0,86.0,0.95533,3.73,0.38,8.1,-1,8,1.0
5,7.4,0.2,0.29,-48.5,0.047,36.0,291.0,1.01391,3.84,0.45,10.4,1,8,2.0
3,6.4,1.74,0.57,1.0,0.114,107.0,122.0,0.94369,1.76,-0.17,6.6,0,7,2.0
3,6.6,0.56,0.22,8.9,0.467,27.0,133.0,1.04555,4.32,0.51,11.4,0,7,2.0
4,7.3,0.28,-0.64,9.4,0.057,74.0,-146.0,1.00778,3.56,1.04,5.3,0,8,3.0
3,-1.6,0.2,-0.45,1.4,0.047,-482.0,805.0,1.02628,3.38,0.35,10.1,-1,8,2.0
2,2.7,0.33,1.32,134.9,0.527,16.0,119.0,0.99416,3.15,0.41,9.2,-1,7,1.0
3,5.7,0.23,1.89,61.8,0.038,192.0,-203.0,0.99413,3.04,0.6,5.2,-1,8,2.0
4,5.5,0.55,-0.51,14.2,0.354,49.0,192.0,0.9979,2.98,0.48,3.0,-1,8,2.0
5,5.2,-0.66,1.09,8.8,0.036,218.0,-277.0,0.9894,2.13,0.88,14.4,-1,6,3.0
5,11.0,0.23,-0.11,62.4,-0.118,-97.0,154.0,0.94885,4.31,0.36,9.5,1,7,2.0
2,8.7,1.67,0.73,0.85,0.044,27.0,49.0,0.97898,3.34,1.08,8.7,-1,10,1.0
4,-2.0,0.29,0.53,18.15,0.047,203.0,182.0,0.9992,3.22,-0.87,9.6,1,8,1.0
1,-1.3,-0.94,0.69,3.1,0.041,58.0,160.0,0.9602,3.94,1.49,8.6,-2,8,1.0
3,-0.1,0.28,0.65,-11.1,-0.52,38.0,140.0,0.96112,3.3,-0.48,5.2,-1,8,1.0
4,0.7,-0.04,0.15,-12.2,-0.201,25.0,78.0,1.0346,3.29,0.38,4.9,0,7,2.0
2,9.7,-0.19,2.07,18.4,-0.1,44.0,395.0,0.998,3.91,0.44,9.0,-1,8,1.0
3,6.1,0.28,0.24,19.95,0.074,-16.0,-141.0,0.99922,3.19,0.44,9.3,-1,7,2.0
5,0.5,0.57,0.49,-23.2,-0.146,137.0,459.0,1.02305,3.48,-0.25,10.8,1,8,2.0
2,5.7,0.22,-0.65,49.55,0.044,-152.0,110.0,1.0178,3.24,0.04,9.0,-2,6,2.0
4,9.9,0.035,0.48,2.2,0.115,157.0,104.0,0.94791,3.24,1.83,5.5,0,7,3.0
4,-5.4,-0.84,0.21,7.1,0.04,-455.0,-213.0,0.90384,4.15,0.58,12.6,0,7,2.0
5,12.9,-0.64,0.17,17.75,-0.141,63.0,106.0,0.99916,3.13,0.48,8.8,1,7,1.0
5,8.0,-1.15,1.38,-42.1,-0.259,246.0,124.0,0.997,3.2,-0.41,4.7,-2,10,2.0
5,7.9,-0.99,0.37,26.35,0.143,27.0,-234.0,0.992,3.16,-0.44,5.9,0,9,2.0
4,-2.0,0.21,1.51,2.2,-0.349,-135.0,-274.0,0.9862,3.2,0.57,10.0,-1,8,3.0
5,6.0,1.56,0.64,-22.9,0.35,25.0,-126.0,1.01029,3.17,-1.32,12.1,0,7,2.0
3,-2.5,2.72,0.25,71.4,0.048,229.0,466.0,1.09023,2.28,-0.7,9.7,0,7,1.0
0,8.6,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,-1,8,1.0
4,0.8,0.3,0.49,-2.0,-0.084,36.0,158.0,0.9945,2.0,0.45,14.0,0,7,4.0
0,10.0,0.3,0.29,-18.3,0.025,37.0,-401.0,1.01499,3.8,2.07,9.9,1,7,1.0
5,1.2,-0.18,1.75,3.6,0.563,45.0,-183.0,0.993,4.2,0.55,6.7,0,7,2.0
4,-0.4,0.37,-1.55,1.8,0.755,-29.0,89.0,1.0307,3.43,1.29,14.25,0,7,2.0
3,19.2,0.04,0.03,-0.5,0.248,89.0,99.0,0.96797,3.35,0.83,12.6,0,8,1.0
6,10.4,0.85,0.44,33.8,-0.378,45.0,68.0,0.98124,3.34,-0.75,10.0,2,8,3.0
6,7.9,-0.77,0.46,3.6,-0.173,15.0,184.0,1.02754,3.35,-0.2,12.8,0,9,2.0
3,7.2,0.24,0.27,11.4,0.034,40.0,-67.0,0.99773,4.18,0.44,5.0,0,8,1.0
3,6.2,-0.1,-0.43,8.9,0.527,-47.0,-259.0,1.02469,5.25,0.5,3.8,0,7,3.0
3,-2.5,-0.98,0.32,14.5,-0.185,6.0,462.0,0.99412,3.14,1.09,18.6,0,7,1.0
3,7.8,0.26,0.34,2.2,0.05,29.0,131.0,0.9929,1.91,0.6,9.8,-1,7,2.0
4,8.1,0.33,0.36,22.3,-0.505,-187.0,156.0,0.99592,3.49,-0.46,10.6,0,9,3.0
5,5.6,-1.12,0.12,-7.7,0.046,-70.0,198.0,0.99305,3.03,0.71,10.3,2,6,3.0
3,12.6,0.21,-0.03,-61.6,0.075,25.0,105.0,0.98179,3.2,0.46,8.6,0,7,3.0
3,7.1,0.32,0.72,13.1,0.05,108.0,518.0,0.998,1.34,0.49,8.8,0,8,1.0
4,16.3,0.29,-1.07,-34.4,0.546,72.0,160.0,0.99721,4.43,2.24,10.3,0,6,3.0
3,5.7,0.26,0.24,17.8,0.059,-415.0,-213.0,0.99773,3.3,0.5,6.2,0,6,2.0
3,5.3,0.22,-0.38,1.4,0.053,247.0,114.0,0.9929,3.39,1.88,10.6,-1,7,2.0
7,7.2,-1.05,0.66,2.0,-0.226,-203.0,29.0,0.97201,4.5,0.33,17.1,1,8,4.0
4,12.1,0.57,-0.74,2.7,0.034,238.0,411.0,0.98135,3.9,1.34,12.8,-1,9,1.0
3,16.9,0.32,0.84,32.6,0.041,125.0,186.0,0.99235,3.89,0.24,10.2,-1,7,2.0
5,6.1,0.17,1.29,-12.9,-0.222,16.0,-209.0,0.9917,3.4,0.71,11.5,0,7,1.0
3,12.2,0.4,-0.39,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,0,8,2.0
5,18.8,0.25,1.68,67.3,0.562,40.0,118.0,0.99064,2.05,-2.13,22.7,0,8,2.0
6,-3.4,-1.15,0.3,1.9,0.033,182.0,142.0,1.0357,4.57,0.42,14.6,1,7,3.0
5,10.1,0.28,0.28,14.4,0.154,430.0,610.0,0.9986,3.12,0.35,8.9,0,8,1.0
5,5.7,0.39,-0.81,4.9,0.033,330.0,113.0,0.95487,3.42,0.87,14.4,0,6,3.0
5,5.6,0.225,0.24,9.8,-0.194,101.0,215.0,0.98337,3.17,2.15,10.2,1,6,1.0
3,6.3,0.57,-1.42,1.7,0.066,3.0,20.0,1.0169,1.93,0.58,9.4,0,7,3.0
4,-3.8,0.47,0.27,-45.6,0.039,214.0,309.0,1.01317,3.27,-0.72,9.3,0,8,2.0
5,13.6,-1.03,0.36,1.2,0.321,-43.0,-75.0,1.00585,3.89,-1.2,10.4,1,9,3.0
4,0.0,0.36,0.37,63.3,0.019,284.0,103.0,0.99036,3.08,2.06,18.8,-1,8,3.0
0,8.0,-0.81,0.28,0.9,-0.397,218.0,-225.0,0.97527,3.26,1.5,9.5,0,9,1.0
6,6.5,1.75,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,-0.92,6.4,2,7,4.0
3,19.2,0.32,0.27,12.9,-0.095,-429.0,221.0,1.01973,3.05,1.26,9.4,0,8,2.0
3,2.9,0.18,1.77,-9.0,0.032,-149.0,67.0,1.00245,3.28,0.57,3.5,0,9,3.0
4,15.0,0.17,-0.14,1.7,0.042,14.0,61.0,0.94511,3.22,-1.62,10.8,0,7,3.0
6,-0.6,0.105,-0.15,1.1,-0.423,44.0,140.0,0.9593,3.17,-1.2,8.7,1,7,3.0
3,26.5,0.57,0.83,13.1,0.05,26.0,60.0,0.99884,3.05,2.01,12.5,-1,8,2.0
4,7.7,0.26,0.51,-22.6,0.045,-152.0,-7.0,0.99126,3.0,0.71,7.8,0,8,1.0
3,12.9,1.34,0.44,33.5,0.116,47.0,182.0,0.95929,3.48,0.46,2.8,0,7,3.0
5,6.6,0.15,0.68,6.0,0.033,604.0,128.0,0.99192,2.48,-0.33,15.4,-1,7,1.0
0,0.0,0.38,1.21,21.8,0.08,24.0,344.0,0.97922,2.66,0.85,10.0,-2,9,1.0
4,12.7,0.26,0.47,1.6,0.521,-21.0,-197.0,0.9944,2.64,0.18,9.7,1,8,1.0
4,6.8,1.78,0.41,2.8,0.038,-163.0,-95.0,0.94848,3.09,0.58,12.0,0,7,2.0
3,5.6,-0.14,0.5,11.4,-0.46,-108.0,-186.0,0.99428,3.75,2.46,16.3,-1,6,1.0
6,8.5,1.26,1.1,28.9,1.048,-42.0,-305.0,1.00804,3.1,0.58,11.2,1,7,2.0
0,8.4,0.62,0.12,98.1,0.072,38.0,46.0,0.99504,3.18,0.89,11.8,-1,9,2.0
4,10.2,0.27,1.68,-26.7,-0.237,98.0,175.0,0.99364,3.05,0.34,8.9,0,7,2.0
4,-1.6,0.47,0.37,1.5,0.037,259.0,109.0,0.95521,3.38,1.38,9.4,0,7,2.0
5,3.4,-0.71,1.56,45.4,0.05,65.0,498.0,1.00666,3.11,0.58,10.2,1,7,2.0
3,7.0,0.23,-2.71,33.5,0.116,25.0,408.0,0.95925,3.32,0.68,9.5,-1,8,2.0
3,6.9,0.38,0.42,33.1,0.042,37.0,123.0,1.03784,2.99,0.56,9.3,0,9,1.0
5,6.1,0.28,0.26,-36.5,0.159,101.0,101.0,0.98894,1.86,0.41,12.1,1,7,1.0
4,5.9,-0.68,0.28,3.5,0.361,55.0,-181.0,1.08327,3.44,0.59,12.0,0,7,1.0
4,8.9,1.08,1.39,6.3,0.035,33.0,170.0,1.03777,1.03,-0.74,15.1,0,7,3.0
4,7.7,-0.61,0.18,3.3,-0.027,-249.0,143.0,1.04378,3.08,0.51,10.7,0,8,2.0
4,6.3,-0.22,0.26,12.7,0.312,205.0,143.0,0.99526,3.26,0.19,4.6,0,7,1.0
4,9.0,0.245,0.38,-83.0,0.045,52.0,206.0,0.9985,2.93,-0.7,11.9,0,10,1.0
4,6.9,-1.07,0.25,2.4,0.098,5.0,16.0,0.9964,2.8,1.09,10.1,0,8,3.0
3,4.6,1.395,0.67,43.7,0.053,11.0,178.0,0.98515,3.79,1.76,11.5,0,5,3.0
6,4.9,-0.41,0.32,62.1,-0.422,16.0,266.0,0.95684,3.26,0.38,11.5,0,6,3.0
6,6.1,-1.58,0.58,-43.8,0.567,112.0,-171.0,0.9909,3.3,3.44,12.3,0,7,2.0
5,7.0,0.25,-0.59,112.9,-0.505,102.0,-92.0,0.96639,3.16,0.48,11.9,0,8,3.0
2,17.4,1.695,1.71,2.4,0.531,10.0,38.0,0.99735,2.09,0.64,9.4,-1,9,1.0
3,5.8,0.31,1.63,49.5,0.036,23.0,-212.0,0.9916,2.75,0.03,10.5,-1,6,3.0
3,-1.8,0.2,0.32,1.3,0.604,-151.0,386.0,0.99495,2.17,0.52,2.6,-1,7,1.0
3,7.2,0.74,0.71,1.1,-0.186,25.0,80.0,0.992,3.67,0.4,6.0,-1,8,2.0
4,10.0,-0.27,-0.57,51.0,0.079,19.0,394.0,1.02976,3.17,1.61,10.1,0,11,1.0
0,27.0,0.21,-0.5,2.2,0.075,34.0,24.0,0.98882,3.07,0.03,5.8,0,16,1.0
4,11.7,0.225,0.24,-1.8,0.054,71.0,562.0,0.98354,3.17,0.39,5.0,0,6,1.0
5,8.4,1.35,0.56,-34.1,0.379,55.0,-159.0,0.96061,2.36,0.58,9.4,1,9,3.0
4,-5.4,0.27,0.02,64.0,0.2,62.0,140.0,0.99237,3.1,0.59,10.1,0,7,1.0
4,6.8,0.17,1.2,129.5,0.034,158.0,-683.0,0.97608,3.08,0.44,12.6,-1,7,2.0
4,14.8,0.4,0.38,-20.1,0.03,40.0,109.0,0.99075,4.07,0.46,12.6,0,8,3.0
3,-1.7,0.44,0.13,25.2,-0.201,309.0,173.0,0.95341,3.33,0.48,12.5,-1,6,2.0
4,2.2,0.36,0.64,2.9,-0.186,-36.0,-221.0,0.998,2.06,0.95,14.2,0,11,3.0
4,0.8,0.31,1.08,1.8,0.559,17.0,80.0,0.98992,3.15,0.34,12.3,-1,7,4.0
3,16.2,0.22,-0.72,69.8,0.045,181.0,71.0,0.88978,3.61,0.63,9.8,-1,6,2.0
4,-4.3,-0.7,0.14,7.1,-0.206,22.0,56.0,0.9944,3.14,0.41,10.8,0,9,1.0
3,6.6,-0.265,-0.34,2.1,0.158,12.0,-157.0,0.94508,3.0,0.67,12.2,0,7,1.0
4,12.9,0.21,0.82,-24.6,0.157,313.0,-675.0,1.01292,3.28,-1.12,8.5,0,7,3.0
5,-1.9,0.15,0.64,1.7,0.327,25.0,471.0,0.99088,3.01,0.51,11.9,1,8,3.0
4,7.5,1.76,-1.2,5.7,0.014,29.0,180.0,0.99312,3.62,0.56,22.1,0,8,2.0
4,-17.1,0.41,0.34,14.4,-0.838,-114.0,532.0,0.96697,3.22,0.51,4.5,1,7,3.0
4,12.0,0.28,-0.64,-28.7,0.039,16.0,326.0,0.99363,3.07,0.39,11.7,0,8,2.0
5,15.6,-0.62,0.34,-44.1,0.04,137.0,-9.0,0.9932,2.69,0.41,16.2,1,8,2.0
3,5.8,0.3,0.31,-48.8,0.033,7.0,225.0,0.99237,3.2,0.48,11.7,-1,6,2.0
4,6.8,0.32,-0.2,65.6,0.372,206.0,210.0,1.03657,4.13,1.82,11.2,0,7,3.0
6,-15.2,-0.33,0.37,27.4,0.027,-186.0,429.0,0.95943,3.79,0.37,12.4,1,7,3.0
4,18.7,1.49,1.86,12.8,0.042,-115.0,184.0,0.95817,3.99,1.3,10.7,0,8,2.0
4,6.5,0.3,-0.23,-37.1,-0.456,311.0,121.0,0.95122,3.06,-0.18,10.5,0,7,3.0
4,-3.3,-1.24,0.09,15.15,-0.189,38.0,277.0,0.9976,2.78,0.6,10.0,0,9,2.0
6,17.2,1.1,1.94,39.2,0.376,38.0,102.0,0.98819,1.91,1.53,13.7,1,7,3.0
6,16.2,-0.22,0.31,-8.4,-0.815,290.0,121.0,0.94419,3.01,1.26,5.9,0,7,2.0
3,-3.8,0.085,1.83,34.2,0.036,17.0,158.0,0.99306,3.13,0.61,9.5,-1,7,3.0
5,9.8,0.21,-0.42,30.7,-0.538,172.0,80.0,0.99432,3.15,0.86,12.3,0,7,2.0
